year,location_code,location_name_short_en,location_id,hs_product_name_short_en,export_value,import_value
2009,JPN,Japan,114,Vehicles,56349437350,5401999669
2009,KOR,South Korea,121,Chemicals,20919649112,16243462354
2009,KOR,South Korea,121,Electronics,50517852090,36047606473
2009,KOR,South Korea,121,Machinery,36914116768,27309367630
2009,KOR,South Korea,121,Metals,10783847365,17560531506
2009,KOR,South Korea,121,Minerals,17897248,18204369749
2009,LBY,Libya,126,Minerals,13497560385,1137649335
2009,MEX,Mexico,138,Agriculture,13942428896,17315171816
2009,MEX,Mexico,138,Chemicals,5785106371,21808168879
2009,MEX,Mexico,138,Electronics,46919826889,37550527772
2009,MEX,Mexico,138,Machinery,30206594202,36665970663
2009,MEX,Mexico,138,Metals,6025957908,9265394793
2009,MEX,Mexico,138,Minerals,25399340665,8206733658
2009,MEX,Mexico,138,Other,6100989440,5210111488
2009,MEX,Mexico,138,Textiles,8820875235,4607678398
2009,MEX,Mexico,138,Vehicles,27005685672,10548985067
2009,MYS,Malaysia,153,Electronics,33331896583,21093897810
2009,MYS,Malaysia,153,Machinery,13627133401,7949866619
2009,MYS,Malaysia,153,Minerals,5111389434,6267714575
2009,NGA,Nigeria,159,Minerals,18533730640,291337837
2009,NLD,Netherlands,162,Agriculture,48826116358,27766851167
2009,NLD,Netherlands,162,Chemicals,41075240551,40489334189
2009,NLD,Netherlands,162,Electronics,8306688072,4976427595
2009,NLD,Netherlands,162,Machinery,26634054391,38643141031
2009,NLD,Netherlands,162,Metals,5926989297,6807045282
2009,NLD,Netherlands,162,Minerals,36134791419,62514811852
2009,NLD,Netherlands,162,Other,31622574080,22022474240
2009,NOR,Norway,163,Minerals,41568878092,577819913
2009,PAN,Panama,169,Vehicles,13154769,12492598616
2009,POL,Poland,177,Agriculture,5526130823,5208250471
2009,POL,Poland,177,Chemicals,3406044726,7423201181
2009,POL,Poland,177,Machinery,4648075096,7503815706
2009,POL,Poland,177,Vehicles,5928683047,4663538038
2009,QAT,Qatar,183,Minerals,15080762032,19291939
2009,RUS,Russian Federation,186,Minerals,115456079936,416923888
2009,RUS,Russian Federation,186,Other,13912811520,6531147776
2009,SAU,Saudi Arabia,188,Minerals,204365722059,906501492
2009,SGP,Singapore,192,Electronics,50909685291,31392533712
2009,SGP,Singapore,192,Machinery,16398913315,18633922590
2009,SGP,Singapore,192,Minerals,6267714575,5111389434
2009,THA,Thailand,216,Machinery,8326580807,4132625501
2009,TWN,Taiwan,249,Chemicals,17876393026,11726696927
2009,TWN,Taiwan,249,Electronics,81056766486,25164514889
2009,TWN,Taiwan,249,Machinery,21683091350,13215379086
2009,TWN,Taiwan,249,Minerals,39735229,131348124124
2009,TWN,Taiwan,249,Other,2347704,23109738913
2009,USA,United States of America,231,Agriculture,75032322175,65649618845
2009,USA,United States of America,231,Chemicals,116542507366,133352020992
2009,USA,United States of America,231,Electronics,73524989439,176706493701
2009,USA,United States of America,231,Machinery,140979900812,235589394969
2009,USA,United States of America,231,Metals,30167445601,38671931304
2009,USA,United States of America,231,Minerals,20610611194,181773256246
2009,USA,United States of America,231,Other,24611298816,22660020736
2009,USA,United States of America,231,Stone,5669499844,4415654792
2009,USA,United States of America,231,Textiles,13718297993,77314305842
2009,USA,United States of America,231,Vehicles,60278847699,121954356054
2009,VEN,Venezuela,236,Minerals,26362494400,1039698478
2010,AGO,Angola,2,Minerals,33096678897,152253092
2010,ANS,Undeclared Countries,250,Minerals,14431116268,50201435617
2010,ANS,Undeclared Countries,250,Other,68276005888,18409011200
2010,ARE,United Arab Emirates,7,Minerals,80915073477,5227072568
2010,ARE,United Arab Emirates,7,Other,33060977474,53384722582
2010,ARE,United Arab Emirates,7,Stone,17197992846,13734220377
2010,ARG,Argentina,8,Vehicles,6246739302,6650341319
2010,AUS,Australia,14,Machinery,582350812,9910551334
2010,AUS,Australia,14,Minerals,86650060934,2464185367
2010,AUT,Austria,15,Agriculture,6041200915,8487980951
2010,AUT,Austria,15,Chemicals,4512683691,9155214512
2010,AUT,Austria,15,Electronics,4431249946,5975316743
2010,AUT,Austria,15,Machinery,9676464711,11852854157
2010,AUT,Austria,15,Metals,6979656199,6901496877
2010,AUT,Austria,15,Other,2233295872,9576988672
2010,AUT,Austria,15,Vehicles,5306363580,7100422540
2010,BEL,Belgium,18,Agriculture,29058908334,24350626183
2010,BEL,Belgium,18,Chemicals,88383399372,82069781056
2010,BEL,Belgium,18,Machinery,12783451107,10616101863
2010,BEL,Belgium,18,Metals,15494342061,9443244250
2010,BEL,Belgium,18,Minerals,10403918852,30317115369
2010,BEL,Belgium,18,Vehicles,7522451955,7747822242
2010,BLR,Belarus,28,Other,4504251392,7837229056
2010,BRA,Brazil,32,Agriculture,11323363825,1113142677
2010,BRA,Brazil,32,Chemicals,2152202593,8410417202
2010,BRA,Brazil,32,Machinery,2131584734,9049341489
2010,BRA,Brazil,32,Minerals,25795751987,4758636197
2010,BRA,Brazil,32,Vehicles,6650341319,6246739302
2010,CAN,Canada,39,Agriculture,36552643008,31313476502
2010,CAN,Canada,39,Chemicals,31070993304,36040438609
2010,CAN,Canada,39,Electronics,9036891575,23817205125
2010,CAN,Canada,39,Machinery,23371751107,61194628271
2010,CAN,Canada,39,Metals,22526477198,19274461555
2010,CAN,Canada,39,Minerals,86139800548,15212832069
2010,CAN,Canada,39,Other,10174910464,9672143872
2010,CAN,Canada,39,Stone,7623542405,7112162361
2010,CAN,Canada,39,Textiles,6219724547,8629372740
2010,CAN,Canada,39,Vehicles,50959232359,44359122422
2010,CHE,Switzerland,41,Chemicals,19394359691,12257999300
2010,CHE,Switzerland,41,Machinery,9514679963,9335034939
2010,CHE,Switzerland,41,Stone,11904496098,9906289114
2010,CHL,Chile,42,Metals,10646975008,1013707433
2010,CHN,China,43,Agriculture,42668139047,36051117217
2010,CHN,China,43,Chemicals,51548113451,96945913963
2010,CHN,China,43,Electronics,332286169350,208099575583
2010,CHN,China,43,Machinery,362234512364,192678884521
2010,CHN,China,43,Metals,35645549603,44793978615
2010,CHN,China,43,Minerals,1076676344,135792448304
2010,CHN,China,43,Stone,8014369601,2505458851
2010,CHN,China,43,Textiles,171386068423,12271595763
2010,CHN,China,43,Vehicles,20106256747,46100047827
2010,COL,Colombia,49,Minerals,9901479631,2165135697
2010,CZE,Czech Republic,59,Electronics,7661173413,5671854184
2010,CZE,Czech Republic,59,Machinery,8078464951,7234392544
2010,CZE,Czech Republic,59,Vehicles,7134707057,4115476519
2010,DEU,Germany,61,Agriculture,52353978460,62895217364
2010,DEU,Germany,61,Chemicals,145181987955,136857929838
2010,DEU,Germany,61,Electronics,53927410510,63653029412
2010,DEU,Germany,61,Machinery,184845508563,141871378015
2010,DEU,Germany,61,Metals,42721925952,44925467695
2010,DEU,Germany,61,Minerals,6386295790,60294580267
2010,DEU,Germany,61,Other,25313094144,18855282432
2010,DEU,Germany,61,Textiles,861295327,17754133713
2010,DEU,Germany,61,Vehicles,154836488263,87997259011
2010,DZA,Algeria,66,Minerals,24285521160,304804598
2010,ESP,Spain,71,Agriculture,9244818337,7091326687
2010,ESP,Spain,71,Chemicals,10546330060,15405067556
2010,ESP,Spain,71,Machinery,1911265557,9607239980
2010,ESP,Spain,71,Vehicles,21670028477,16935882488
2010,FRA,France,77,Agriculture,46999743017,53506921019
2010,FRA,France,77,Chemicals,60984086711,71209920589
2010,FRA,France,77,Electronics,8565407838,22371718315
2010,FRA,France,77,Machinery,36030697855,63805679306
2010,FRA,France,77,Metals,11786428563,17388554854
2010,FRA,France,77,Minerals,20464625,13366283002
2010,FRA,France,77,Other,2416146176,8193780736
2010,FRA,France,77,Textiles,343275578,11682892714
2010,FRA,France,77,Vehicles,35113865325,51335221324
2010,GBR,United Kingdom,81,Agriculture,12523034431,21857995137
2010,GBR,United Kingdom,81,Chemicals,44250593514,50822812960
2010,GBR,United Kingdom,81,Electronics,818828582,12544105216
2010,GBR,United Kingdom,81,Machinery,24371809282,47786121931
2010,GBR,United Kingdom,81,Minerals,14626320528,33215894913
2010,GBR,United Kingdom,81,Other,4121518848,8561687040
2010,GBR,United Kingdom,81,Textiles,210011378,16189181667
2010,GBR,United Kingdom,81,Vehicles,6867259016,21991322948
2010,HKG,Hong Kong,97,Agriculture,1706448755,8887644967
2010,HKG,Hong Kong,97,Electronics,13341972468,166839668995
2010,HKG,Hong Kong,97,Machinery,5954443558,65306370009
2010,HKG,Hong Kong,97,Stone,8714027417,15832020624
2010,HKG,Hong Kong,97,Textiles,593080514,19541526721
2010,HUN,Hungary,102,Machinery,6673528565,4630456369
2010,IDN,Indonesia,103,Minerals,28856425100,12993338146
2010,IND,India,104,Machinery,396715355,9726016743
2010,IND,India,104,Minerals,5516440557,24336187436
2010,IND,India,104,Stone,21661013491,33907603773
2010,IRL,Ireland,106,Agriculture,5704625960,6425856792
2010,IRL,Ireland,106,Chemicals,58718458943,8289103251
2010,IRN,Iran,107,Minerals,61052784712,87139593
2010,IRQ,Iraq,108,Minerals,11982200687,1793036
2010,ISR,Israel,110,Stone,7379224600,4555103401
2010,ITA,Italy,111,Agriculture,16866138593,17876508299
2010,ITA,Italy,111,Chemicals,19777263198,29652960635
2010,ITA,Italy,111,Electronics,4424511329,9457150977
2010,ITA,Italy,111,Machinery,24425712142,24113058901
2010,ITA,Italy,111,Metals,8615263345,7173317358
2010,ITA,Italy,111,Minerals,1609208059,46388161585
2010,ITA,Italy,111,Vehicles,13082180132,20207442196
2010,JPN,Japan,114,Agriculture,3944429124,28001234036
2010,JPN,Japan,114,Chemicals,63768518888,29123178081
2010,JPN,Japan,114,Electronics,100429097124,66190653049
2010,JPN,Japan,114,Machinery,139054621247,62215912483
2010,JPN,Japan,114,Metals,29961548397,11569676153
2010,JPN,Japan,114,Minerals,1369764704,149361192811
2010,JPN,Japan,114,Textiles,3849198563,28479529875
2010,JPN,Japan,114,Vehicles,74305363577,7684345803
2010,KOR,South Korea,121,Chemicals,30531525018,28552573907
2010,KOR,South Korea,121,Electronics,79714816877,49200524323
2010,KOR,South Korea,121,Machinery,51521653468,39534089523
2010,KOR,South Korea,121,Metals,13071403388,23120160023
2010,KOR,South Korea,121,Minerals,4166781584,79163382479
2010,KOR,South Korea,121,Textiles,3224262736,6882368836
2010,KOR,South Korea,121,Vehicles,10603801306,1854910295
2010,KWT,Kuwait,122,Minerals,10006195925,266926
2010,LBY,Libya,126,Minerals,15446337477,1336741311
2010,MEX,Mexico,138,Agriculture,15876688661,19717970216
2010,MEX,Mexico,138,Chemicals,6957980170,25719861084
2010,MEX,Mexico,138,Electronics,53382838453,50751052306
2010,MEX,Mexico,138,Machinery,42094648057,44779830533
2010,MEX,Mexico,138,Metals,7516072044,12261021129
2010,MEX,Mexico,138,Minerals,32764010642,14823530391
2010,MEX,Mexico,138,Other,6263358464,6461772288
2010,MEX,Mexico,138,Stone,8285425167,1851277064
2010,MEX,Mexico,138,Textiles,10682567509,5757826365
2010,MEX,Mexico,138,Vehicles,39064154535,15015001705
2010,MYS,Malaysia,153,Electronics,51080898551,27883765187
2010,MYS,Malaysia,153,Machinery,10330602221,12503950535
2010,MYS,Malaysia,153,Minerals,9114732096,10435038534
2010,NGA,Nigeria,159,Minerals,29146476772,546040076
2010,NLD,Netherlands,162,Agriculture,52085882873,28779427285
2010,NLD,Netherlands,162,Chemicals,50125384311,45638952143
2010,NLD,Netherlands,162,Electronics,10144185711,16740547648
2010,NLD,Netherlands,162,Machinery,35146703925,50467586403
2010,NLD,Netherlands,162,Metals,8645009400,7719777920
2010,NLD,Netherlands,162,Minerals,54665914920,93011125812
2010,NLD,Netherlands,162,Other,32614851584,22436772352
2010,NLD,Netherlands,162,Vehicles,3922699093,7026454138
2010,NOR,Norway,163,Minerals,50330474498,842784459
2010,PAN,Panama,169,Vehicles,218024378,15108536003
2010,PHL,Philippines,174,Electronics,8435405473,2359311273
2010,POL,Poland,177,Agriculture,6187892336,5794363539
2010,POL,Poland,177,Chemicals,4544113035,9161003860
2010,POL,Poland,177,Machinery,5447562313,8568022364
2010,POL,Poland,177,Metals,5131284495,5822051061
2010,POL,Poland,177,Minerals,64477671,13044749478
2010,POL,Poland,177,Vehicles,5618025798,5632111946
2010,QAT,Qatar,183,Minerals,32024492960,1819323
2010,RUS,Russian Federation,186,Machinery,250454408,10778277098
2010,RUS,Russian Federation,186,Minerals,218457735488,2587724809
2010,RUS,Russian Federation,186,Other,7837229056,4504251392
2010,SAU,Saudi Arabia,188,Minerals,269273610584,757223825
2010,SGP,Singapore,192,Electronics,85427351387,51723565006
2010,SGP,Singapore,192,Machinery,20021010951,21639841815
2010,SGP,Singapore,192,Minerals,20304125042,13332168284
2010,THA,Thailand,216,Chemicals,8539616283,2863649824
2010,THA,Thailand,216,Electronics,11032512616,10988316445
2010,THA,Thailand,216,Machinery,13801598944,14464377801
2010,TWN,Taiwan,249,Chemicals,23848748957,16411544224
2010,TWN,Taiwan,249,Electronics,113386482034,40418942586
2010,TWN,Taiwan,249,Machinery,38874363036,28114142594
2010,TWN,Taiwan,249,Minerals,252075722,210640784501
2010,TWN,Taiwan,249,Other,3164310,33060977474
2010,UKR,Ukraine,228,Minerals,1550277111,14893558684
2010,USA,United States of America,231,Agriculture,85973703629,72960830434
2010,USA,United States of America,231,Chemicals,152627405748,162875442299
2010,USA,United States of America,231,Electronics,96522530551,209363431415
2010,USA,United States of America,231,Machinery,182651419238,280393436913
2010,USA,United States of America,231,Metals,39446382235,46781402965
2010,USA,United States of America,231,Minerals,44748721031,284463052254
2010,USA,United States of America,231,Other,24695603200,20559787776
2010,USA,United States of America,231,Stone,23315689849,24691645909
2010,USA,United States of America,231,Textiles,17577670772,87758726953
2010,USA,United States of America,231,Vehicles,82112832205,178232354396
2010,VEN,Venezuela,236,Minerals,30629354322,541295892
2011,AGO,Angola,2,Minerals,36625631972,174152062
2011,ANS,Undeclared Countries,250,Minerals,31754678817,69650257999
2011,ANS,Undeclared Countries,250,Other,59033903296,26064855552
2011,ARE,United Arab Emirates,7,Minerals,135509026930,6633274443
2011,ARE,United Arab Emirates,7,Other,46590936867,47060020466
2011,ARE,United Arab Emirates,7,Stone,15559632824,20712659845
2011,ARG,Argentina,8,Vehicles,7299360417,8485944190
2011,AUS,Australia,14,Machinery,1299345003,8989947739
2011,AUS,Australia,14,Minerals,119857722464,12103772031
2011,AUS,Australia,14,Other,5102974464,5633579520
2011,AUS,Australia,14,Textiles,3479228902,7446527057
2011,AUT,Austria,15,Agriculture,7104543200,9759624383
2011,AUT,Austria,15,Chemicals,5307436562,10803699005
2011,AUT,Austria,15,Electronics,4959014169,6673184765
2011,AUT,Austria,15,Machinery,11167017571,14096827748
2011,AUT,Austria,15,Metals,8724023197,8625764329
2011,AUT,Austria,15,Vehicles,5999944948,8950191438
2011,AZE,Azerbaijan,16,Minerals,10851030270,2838476
2011,BEL,Belgium,18,Agriculture,34112876060,29035110207
2011,BEL,Belgium,18,Chemicals,93405293363,83263210029
2011,BEL,Belgium,18,Machinery,18988807529,18902401901
2011,BEL,Belgium,18,Metals,23957788471,16874789373
2011,BEL,Belgium,18,Minerals,32058431577,46111147340
2011,BEL,Belgium,18,Stone,8502431005,3541777264
2011,BEL,Belgium,18,Vehicles,8467326818,9441043626
2011,BLR,Belarus,28,Other,6902697472,10650211328
2011,BRA,Brazil,32,Agriculture,16091382661,1492070484
2011,BRA,Brazil,32,Chemicals,2505386668,9492729073
2011,BRA,Brazil,32,Machinery,2734428867,10569712932
2011,BRA,Brazil,32,Minerals,34791493914,7214445465
2011,BRA,Brazil,32,Vehicles,8485944190,7299360417
2011,CAN,Canada,39,Agriculture,46872220403,37361851365
2011,CAN,Canada,39,Chemicals,35859065598,39878744479
2011,CAN,Canada,39,Electronics,9932338288,36740773847
2011,CAN,Canada,39,Machinery,26600225362,67585318642
2011,CAN,Canada,39,Metals,25123149919,21793129192
2011,CAN,Canada,39,Minerals,105806871991,21188255344
2011,CAN,Canada,39,Other,11035202560,10352931840
2011,CAN,Canada,39,Stone,8690436687,8012662975
2011,CAN,Canada,39,Textiles,6729378233,9419159684
2011,CAN,Canada,39,Vehicles,55613584456,50062784779
2011,CHE,Switzerland,41,Chemicals,30675891226,18641491212
2011,CHE,Switzerland,41,Machinery,11782033063,10623132998
2011,CHE,Switzerland,41,Metals,4307043359,5814590564
2011,CHE,Switzerland,41,Other,15252165952,27027837324
2011,CHE,Switzerland,41,Stone,29677983789,20053860605
2011,CHL,Chile,42,Metals,11850613800,1144616007
2011,CHN,China,43,Agriculture,52604376559,53841034213
2011,CHN,China,43,Chemicals,84850858405,129561401465
2011,CHN,China,43,Electronics,401962769148,240227619372
2011,CHN,China,43,Machinery,404987696751,225907168528
2011,CHN,China,43,Metals,55057445374,62059397576
2011,CHN,China,43,Minerals,8495572922,279665766076
2011,CHN,China,43,Other,477173265,198282295296
2011,CHN,China,43,Stone,22371879336,23179141186
2011,CHN,China,43,Textiles,205405857795,20576950837
2011,CHN,China,43,Vehicles,31796085951,54713672017
2011,COL,Colombia,49,Minerals,15588858497,2583437885
2011,CZE,Czech Republic,59,Chemicals,4458984960,6457947858
2011,CZE,Czech Republic,59,Electronics,9680354713,5772344478
2011,CZE,Czech Republic,59,Machinery,11153675220,8915087778
2011,CZE,Czech Republic,59,Metals,5626846095,5241937758
2011,CZE,Czech Republic,59,Vehicles,8889384757,5108884005
2011,DEU,Germany,61,Agriculture,69629498631,76864611680
2011,DEU,Germany,61,Chemicals,174035455688,165264787170
2011,DEU,Germany,61,Electronics,74647418131,90744707837
2011,DEU,Germany,61,Machinery,231657091103,174473097955
2011,DEU,Germany,61,Metals,74739418126,76854685370
2011,DEU,Germany,61,Minerals,12496157324,90477518913
2011,DEU,Germany,61,Other,1735790848,9927628576
2011,DEU,Germany,61,Stone,7053682292,4066186984
2011,DEU,Germany,61,Textiles,6251657323,25627711095
2011,DEU,Germany,61,Vehicles,184384385312,100944358144
2011,DZA,Algeria,66,Minerals,25030416273,617712434
2011,ESP,Spain,71,Agriculture,16785851517,11983010423
2011,ESP,Spain,71,Chemicals,11444536554,17610973478
2011,ESP,Spain,71,Machinery,2416996274,10314534483
2011,ESP,Spain,71,Minerals,14484491,9993133612
2011,ESP,Spain,71,Vehicles,25797120279,17520615118
2011,FIN,Finland,74,Minerals,378867101,12433485185
2011,FRA,France,77,Agriculture,55101854314,60728733926
2011,FRA,France,77,Chemicals,66315839415,83828387376
2011,FRA,France,77,Electronics,9976611022,25842863866
2011,FRA,France,77,Machinery,40043829650,80749566213
2011,FRA,France,77,Metals,18354026109,28282089424
2011,FRA,France,77,Minerals,2531531119,25609351747
2011,FRA,France,77,Textiles,2854422371,21189218336
2011,FRA,France,77,Vehicles,50258474589,73419264597
2011,GBR,United Kingdom,81,Agriculture,17273561408,32596252833
2011,GBR,United Kingdom,81,Chemicals,47744545571,56048097689
2011,GBR,United Kingdom,81,Electronics,4684626535,20554493166
2011,GBR,United Kingdom,81,Machinery,28825405786,51997106149
2011,GBR,United Kingdom,81,Metals,4169902288,6334032305
2011,GBR,United Kingdom,81,Minerals,24213914477,44434019148
2011,GBR,United Kingdom,81,Other,31046686208,9850513728
2011,GBR,United Kingdom,81,Stone,2321493281,8585357710
2011,GBR,United Kingdom,81,Textiles,360541832,16750490388
2011,GBR,United Kingdom,81,Vehicles,12739375919,32400109477
2011,HKG,Hong Kong,97,Agriculture,4194923728,10412177681
2011,HKG,Hong Kong,97,Chemicals,4654839914,6870531255
2011,HKG,Hong Kong,97,Electronics,32934950798,186494773943
2011,HKG,Hong Kong,97,Machinery,14418498760,71260769259
2011,HKG,Hong Kong,97,Other,170342429696,411074976
2011,HKG,Hong Kong,97,Stone,34830266553,51575645904
2011,HKG,Hong Kong,97,Textiles,1977433832,19606955426
2011,HKG,Hong Kong,97,Vehicles,281288763,11355815205
2011,HUN,Hungary,102,Machinery,8139192112,5629675979
2011,IDN,Indonesia,103,Machinery,1803900318,9391936298
2011,IDN,Indonesia,103,Minerals,52968000358,24021806649
2011,IND,India,104,Chemicals,8248381900,15243384757
2011,IND,India,104,Electronics,429953679,10969010429
2011,IND,India,104,Machinery,637381557,12494716183
2011,IND,India,104,Minerals,26683067387,91673718451
2011,IND,India,104,Other,12953835520,345107648
2011,IND,India,104,Stone,42856688061,52331439238
2011,IRL,Ireland,106,Agriculture,6390522452,6969553790
2011,IRL,Ireland,106,Chemicals,62659800413,9160274944
2011,IRN,Iran,107,Minerals,93423388751,150428576
2011,IRN,Iran,107,Other,25474025472,60463223
2011,IRQ,Iraq,108,Minerals,32980572496,25701672
2011,ISR,Israel,110,Minerals,547635968,11787031780
2011,ISR,Israel,110,Stone,8727885932,6001339554
2011,ITA,Italy,111,Agriculture,19084425767,20655855900
2011,ITA,Italy,111,Chemicals,27554625034,41007872133
2011,ITA,Italy,111,Electronics,4695060287,9687682545
2011,ITA,Italy,111,Machinery,36948725260,30207960641
2011,ITA,Italy,111,Metals,18392946690,12930950127
2011,ITA,Italy,111,Minerals,507678714,40586943600
2011,ITA,Italy,111,Textiles,9129180139,11696603514
2011,ITA,Italy,111,Vehicles,15026625703,21275326151
2011,JPN,Japan,114,Agriculture,3728709000,33672966961
2011,JPN,Japan,114,Chemicals,68768797071,35670088754
2011,JPN,Japan,114,Electronics,113308653595,77665632305
2011,JPN,Japan,114,Machinery,164968487139,71911272789
2011,JPN,Japan,114,Metals,31361259065,16655270971
2011,JPN,Japan,114,Minerals,4848750042,236738915635
2011,JPN,Japan,114,Textiles,4368558319,34561521789
2011,JPN,Japan,114,Vehicles,74278364694,7732927227
2011,KAZ,Kazakhstan,115,Minerals,11324821066,91003952
2011,KOR,South Korea,121,Chemicals,38158856335,32427656101
2011,KOR,South Korea,121,Electronics,86591681459,54494045203
2011,KOR,South Korea,121,Machinery,56027706615,41205712179
2011,KOR,South Korea,121,Metals,15799667558,27176715769
2011,KOR,South Korea,121,Minerals,28849701316,127229863786
2011,KOR,South Korea,121,Textiles,3425979256,8293677633
2011,KOR,South Korea,121,Vehicles,13902345433,1981777347
2011,KWT,Kuwait,122,Minerals,41251356810,44869601
2011,MEX,Mexico,138,Agriculture,19186449954,23731552203
2011,MEX,Mexico,138,Chemicals,8536541346,29653533158
2011,MEX,Mexico,138,Electronics,56350120484,52814676195
2011,MEX,Mexico,138,Machinery,49927712233,53547956297
2011,MEX,Mexico,138,Metals,9959652596,14763967452
2011,MEX,Mexico,138,Minerals,44468530454,25124635111
2011,MEX,Mexico,138,Other,6284230656,7434600448
2011,MEX,Mexico,138,Stone,11792609711,2229504337
2011,MEX,Mexico,138,Textiles,12164553358,6700016340
2011,MEX,Mexico,138,Vehicles,47267283881,18820777192
2011,MYS,Malaysia,153,Electronics,62397168143,31892252237
2011,MYS,Malaysia,153,Machinery,10678184990,13311438400
2011,MYS,Malaysia,153,Minerals,24481030581,17899272380
2011,NGA,Nigeria,159,Minerals,45036506203,680809071
2011,NLD,Netherlands,162,Agriculture,60786844262,34963640816
2011,NLD,Netherlands,162,Chemicals,58607547553,53472683347
2011,NLD,Netherlands,162,Electronics,10580155395,21773566057
2011,NLD,Netherlands,162,Machinery,50350484837,68203944587
2011,NLD,Netherlands,162,Metals,17253046513,14392207268
2011,NLD,Netherlands,162,Minerals,74417855220,115641430377
2011,NLD,Netherlands,162,Textiles,5098432948,4950347089
2011,NLD,Netherlands,162,Vehicles,5259325738,7841172441
2011,NOR,Norway,163,Minerals,63149200360,805001280
2011,OMN,Oman,167,Minerals,12861381016,37202366
2011,PAN,Panama,169,Vehicles,47543403,14387323136
2011,PHL,Philippines,174,Electronics,8298683781,2227356370
2011,POL,Poland,177,Agriculture,7391510359,7363825423
2011,POL,Poland,177,Chemicals,6220469666,11397475028
2011,POL,Poland,177,Electronics,4544396540,5497467614
2011,POL,Poland,177,Machinery,6541570259,10665807532
2011,POL,Poland,177,Metals,6753186044,7226656210
2011,POL,Poland,177,Minerals,58592406,18866103442
2011,POL,Poland,177,Vehicles,6565715703,6608336679
2011,PRT,Portugal,179,Agriculture,3671478415,6412747004
2011,QAT,Qatar,183,Minerals,57311418961,299159712
2011,RUS,Russian Federation,186,Machinery,614372118,25533994190
2011,RUS,Russian Federation,186,Minerals,305160138888,5261819683
2011,RUS,Russian Federation,186,Other,40459921184,14682257912
2011,SAU,Saudi Arabia,188,Chemicals,9036262146,1337006032
2011,SAU,Saudi Arabia,188,Minerals,396998410943,1816506385
2011,SGP,Singapore,192,Chemicals,5629031995,5039675915
2011,SGP,Singapore,192,Electronics,78295476883,48363268351
2011,SGP,Singapore,192,Machinery,29636559283,24128152651
2011,SGP,Singapore,192,Minerals,44216441985,51840675823
2011,THA,Thailand,216,Chemicals,12242743369,3783951309
2011,THA,Thailand,216,Electronics,11366028573,12276747334
2011,THA,Thailand,216,Machinery,14926381286,17194283335
2011,THA,Thailand,216,Minerals,16387633,12534930555
2011,TUR,Turkey,224,Machinery,2052743369,7964333215
2011,TUR,Turkey,224,Other,102854516,22687001600
2011,TWN,Taiwan,249,Chemicals,26100598575,18197685954
2011,TWN,Taiwan,249,Electronics,123753323440,47554585302
2011,TWN,Taiwan,249,Machinery,39412616948,25967401874
2011,TWN,Taiwan,249,Metals,6541666870,4018582533
2011,TWN,Taiwan,249,Minerals,484467057,291731727083
2011,TWN,Taiwan,249,Other,6182637,61251996451
2011,UKR,Ukraine,228,Minerals,3147767850,19279019915
2011,USA,United States of America,231,Agriculture,99238144869,81404554267
2011,USA,United States of America,231,Chemicals,184970281020,193878782826
2011,USA,United States of America,231,Electronics,96164094546,217285828393
2011,USA,United States of America,231,Machinery,222951261342,329949072130
2011,USA,United States of America,231,Metals,46579434657,54361734503
2011,USA,United States of America,231,Minerals,72072926794,372960908612
2011,USA,United States of America,231,Other,27242638336,21392607744
2011,USA,United States of America,231,Stone,49761734983,41857148852
2011,USA,United States of America,231,Textiles,20576371943,105313663944
2011,USA,United States of America,231,Vehicles,101144419399,205154217167
2011,VEN,Venezuela,236,Minerals,51347109882,654499883
2011,VNM,Vietnam,239,Textiles,10790693578,479446697
2011,ZAF,South Africa,246,Minerals,12170243340,111519080
2011,ZAF,South Africa,246,Other,13083107328,11772645
2012,AGO,Angola,2,Minerals,31913486407,120005311
2012,ANS,Undeclared Countries,250,Minerals,34662651784,93454142677
2012,ANS,Undeclared Countries,250,Other,31291016085,107544409835
2012,ARE,United Arab Emirates,7,Minerals,209070022989,6309361884
2012,ARE,United Arab Emirates,7,Other,77884833792,9082849280
2012,ARE,United Arab Emirates,7,Stone,25833427726,23765178918
2012,ARG,Argentina,8,Vehicles,7395408493,6950230418
2012,AUS,Australia,14,Machinery,1290576138,9903996066
2012,AUS,Australia,14,Minerals,118494207050,16411928156
2012,AUS,Australia,14,Textiles,3521895938,8365057787
2012,AUT,Austria,15,Agriculture,6698565255,9087660073
2012,AUT,Austria,15,Chemicals,4900440599,9951835846
2012,AUT,Austria,15,Electronics,4412183095,6296953365
2012,AUT,Austria,15,Machinery,10505618126,13154552096
2012,AUT,Austria,15,Metals,7814927219,7619419649
2012,AUT,Austria,15,Vehicles,5203171898,7856822619
2012,BEL,Belgium,18,Agriculture,32461246707,27446278307
2012,BEL,Belgium,18,Chemicals,88061659392,77975782313
2012,BEL,Belgium,18,Machinery,17718957835,17812557416
2012,BEL,Belgium,18,Metals,15149928898,10154484402
2012,BEL,Belgium,18,Minerals,31624403581,49487759337
2012,BEL,Belgium,18,Stone,8075967519,2481605257
2012,BEL,Belgium,18,Vehicles,7621470221,8672676337
2012,BLR,Belarus,28,Minerals,313310095,15944458989
2012,BRA,Brazil,32,Agriculture,17750411530,1545087801
2012,BRA,Brazil,32,Chemicals,2416696208,9683234686
2012,BRA,Brazil,32,Machinery,2964511399,10081573246
2012,BRA,Brazil,32,Minerals,30518934762,18361963648
