,year,export_value,import_value,location_code,partner_code,hs_product_code,location_id,location_name_short_en
488,2017,27378789268,2702847355,CHN,JPN,0,43,China
489,2007,6884116057,3230430986,CHN,KOR,0,43,China
490,2010,6882368836,3224262736,CHN,KOR,0,43,China
491,2011,8293677633,3425979256,CHN,KOR,0,43,China
492,2012,7791447968,3224257621,CHN,KOR,0,43,China
493,2013,9088298642,3304484645,CHN,KOR,0,43,China
494,2014,11101913724,3097574619,CHN,KOR,0,43,China
495,2015,12168922037,2694088240,CHN,KOR,0,43,China
496,2016,10369923584,2410751724,CHN,KOR,0,43,China
497,2017,10849312453,2249168299,CHN,KOR,0,43,China
498,2013,10070611033,262396090,CHN,MYS,0,43,China
499,1995,14718007143,1307488512,CHN,USA,0,43,China
500,1996,15948859297,1068044431,CHN,USA,0,43,China
501,1997,19016243694,903809492,CHN,USA,0,43,China
502,1998,20470107624,382118728,CHN,USA,0,43,China
503,1999,23381633883,334495198,CHN,USA,0,43,China
504,2000,26201327295,402590886,CHN,USA,0,43,China
505,2001,26769081697,453506248,CHN,USA,0,43,China
506,2002,32469257493,595415930,CHN,USA,0,43,China
507,2003,37922408362,1260931622,CHN,USA,0,43,China
508,2004,44820143709,2062530343,CHN,USA,0,43,China
509,2005,56938433363,2160563630,CHN,USA,0,43,China
510,2006,64492382737,2977127671,CHN,USA,0,43,China
511,2007,70542856778,2491275013,CHN,USA,0,43,China
512,2008,69828049063,2813171823,CHN,USA,0,43,China
513,2009,63109501795,1744425553,CHN,USA,0,43,China
514,2010,70856434897,3190471667,CHN,USA,0,43,China
515,2011,75629038775,3977749222,CHN,USA,0,43,China
516,2012,79478692028,4753849676,CHN,USA,0,43,China
517,2013,84078331197,3564704168,CHN,USA,0,43,China
518,2014,86406339509,2546605267,CHN,USA,0,43,China
519,2015,92683898734,2031297304,CHN,USA,0,43,China
520,2016,86982741351,1669791776,CHN,USA,0,43,China
521,2017,89326775828,2082196766,CHN,USA,0,43,China
522,2011,7446527057,3479228902,CHN,AUS,0,43,China
523,2012,8365057787,3521895938,CHN,AUS,0,43,China
524,2013,8613515040,3253912939,CHN,AUS,0,43,China
525,2014,9018540295,2351114347,CHN,AUS,0,43,China
526,2015,9107124717,1771296371,CHN,AUS,0,43,China
527,2016,8547775899,1791496754,CHN,AUS,0,43,China
528,2017,8911466768,2185732195,CHN,AUS,0,43,China
529,2007,10279127915,18654293,CHN,RUS,0,43,China
530,2012,10682061321,8287408,CHN,RUS,0,43,China
531,2013,13580047637,15336779,CHN,RUS,0,43,China
532,2014,14523456233,16710013,CHN,RUS,0,43,China
533,2012,8919612308,1500215328,CHN,VNM,0,43,China
534,2013,14116440367,2051178958,CHN,VNM,0,43,China
535,2014,17162937046,2980975720,CHN,VNM,0,43,China
536,2015,16810619600,3686505184,CHN,VNM,0,43,China
537,2016,12606052431,4148271371,CHN,VNM,0,43,China
538,2017,13730423510,4835010120,CHN,VNM,0,43,China
539,2008,633911013,9817919324,CHN,BRA,1,43,China
540,2009,555459990,9628672433,CHN,BRA,1,43,China
541,2010,1113142677,11323363825,CHN,BRA,1,43,China
542,2011,1492070484,16091382661,CHN,BRA,1,43,China
543,2012,1545087801,17750411530,CHN,BRA,1,43,China
544,2013,1751152847,22909016684,CHN,BRA,1,43,China
545,2014,1632657981,22308960097,CHN,BRA,1,43,China
546,2015,1385861761,21247308573,CHN,BRA,1,43,China
547,2016,1198691004,20594482761,CHN,BRA,1,43,China
548,2017,1294746174,26414575126,CHN,BRA,1,43,China
549,2011,3122157849,7353080426,CHN,CAN,1,43,China
550,2012,3232259322,9549422789,CHN,CAN,1,43,China
551,2013,3347767466,10112986220,CHN,CAN,1,43,China
552,2014,3416939814,10021394065,CHN,CAN,1,43,China
553,2015,3245265996,10822928455,CHN,CAN,1,43,China
554,2016,3185672625,8782031003,CHN,CAN,1,43,China
555,2017,3318719724,9960842943,CHN,CAN,1,43,China
556,1995,7890520603,6718988948,CHN,HKG,1,43,China
557,1996,8065761948,7477576409,CHN,HKG,1,43,China
558,1997,8103618486,7974482637,CHN,HKG,1,43,China
559,1998,7436039685,7399518296,CHN,HKG,1,43,China
560,1999,7689503188,6703295287,CHN,HKG,1,43,China
561,2000,8522928043,7329864892,CHN,HKG,1,43,China
562,2001,8195996722,6681841573,CHN,HKG,1,43,China
563,2002,8099474480,6426446699,CHN,HKG,1,43,China
564,2003,8628009443,6874805629,CHN,HKG,1,43,China
565,2004,7654402605,6991933998,CHN,HKG,1,43,China
566,2005,7990503345,6674821320,CHN,HKG,1,43,China
567,2006,8415904288,6847198979,CHN,HKG,1,43,China
568,2008,7904543873,7482548632,CHN,HKG,1,43,China
569,2010,8887644967,1706448755,CHN,HKG,1,43,China
570,2011,10412177681,4194923728,CHN,HKG,1,43,China
571,2012,10889932756,4266330068,CHN,HKG,1,43,China
572,2013,13175165804,3326259573,CHN,HKG,1,43,China
573,2014,13846136116,4153420026,CHN,HKG,1,43,China
574,2015,13826217823,3921679087,CHN,HKG,1,43,China
575,2016,13814420519,1007590246,CHN,HKG,1,43,China
576,2017,13828206219,789756559,CHN,HKG,1,43,China
577,2017,2969579870,8106891315,CHN,IDN,1,43,China
578,2003,9186064937,981726658,CHN,JPN,1,43,China
579,2004,10826625453,1301794397,CHN,JPN,1,43,China
580,2005,11737565419,1525067494,CHN,JPN,1,43,China
581,2006,12219295650,1685088562,CHN,JPN,1,43,China
582,2007,12258609418,1884009587,CHN,JPN,1,43,China
583,2008,11721859407,2086006878,CHN,JPN,1,43,China
584,2009,11655423927,2033853804,CHN,JPN,1,43,China
585,2010,13436157778,2644123984,CHN,JPN,1,43,China
586,2011,16182111594,2425603615,CHN,JPN,1,43,China
587,2012,17512633026,2348611488,CHN,JPN,1,43,China
588,2013,16494568228,2330464578,CHN,JPN,1,43,China
589,2014,16176272640,2523789340,CHN,JPN,1,43,China
590,2015,14764131924,3090968060,CHN,JPN,1,43,China
591,2016,14435397024,3055365988,CHN,JPN,1,43,China
592,2017,14607602891,3452491775,CHN,JPN,1,43,China
593,2015,4172329734,6231007863,CHN,THA,1,43,China
594,2017,3996642554,6457074852,CHN,THA,1,43,China
595,2000,7346283212,3822151529,CHN,USA,1,43,China
596,2001,7630397703,2946205152,CHN,USA,1,43,China
597,2002,9479736309,3192659315,CHN,USA,1,43,China
598,2003,11434324621,5773876453,CHN,USA,1,43,China
599,2004,13839686232,6270973309,CHN,USA,1,43,China
600,2005,15966568883,6360338100,CHN,USA,1,43,China
601,2006,18649748916,7805955460,CHN,USA,1,43,China
602,2007,20348283117,10829551722,CHN,USA,1,43,China
603,2008,21072412173,15063967359,CHN,USA,1,43,China
604,2009,17522346634,15719879069,CHN,USA,1,43,China
605,2010,19231193625,20377180653,CHN,USA,1,43,China
606,2011,21395858951,23776043783,CHN,USA,1,43,China
607,2012,22811572111,28527912234,CHN,USA,1,43,China
608,2013,23606408953,28647376000,CHN,USA,1,43,China
609,2014,23804649999,28927551216,CHN,USA,1,43,China
610,2015,24868783788,24433409247,CHN,USA,1,43,China
611,2016,23376961284,26735080151,CHN,USA,1,43,China
612,2017,23783101030,25502606058,CHN,USA,1,43,China
613,2014,5975120238,4963108572,CHN,RUS,1,43,China
614,2016,4633435864,5478671402,CHN,RUS,1,43,China
615,2017,5142594380,6570525808,CHN,RUS,1,43,China
616,2008,5571368035,6185234599,CHN,DEU,5,43,China
617,2009,4482189936,5660492885,CHN,DEU,5,43,China
618,2010,5563129799,6859722447,CHN,DEU,5,43,China
619,2011,6850811374,8565246555,CHN,DEU,5,43,China
620,2012,6248941971,8913807147,CHN,DEU,5,43,China
621,2013,6519548712,9619529717,CHN,DEU,5,43,China
622,2014,7232911239,10353784061,CHN,DEU,5,43,China
623,2015,7070208765,9602194836,CHN,DEU,5,43,China
624,2016,7177778564,10282191143,CHN,DEU,5,43,China
625,2017,8078637472,12099825772,CHN,DEU,5,43,China
626,1995,3682274396,9700121563,CHN,HKG,5,43,China
627,1996,3694481499,9727326989,CHN,HKG,5,43,China
628,1997,3797423362,10080363334,CHN,HKG,5,43,China
629,1998,3589050868,9118129800,CHN,HKG,5,43,China
630,1999,3733237584,8898551457,CHN,HKG,5,43,China
631,2000,4256311096,10115977296,CHN,HKG,5,43,China
632,2001,3995621758,8838556626,CHN,HKG,5,43,China
633,2002,3980153963,9357311681,CHN,HKG,5,43,China
634,2003,4024706462,10486919787,CHN,HKG,5,43,China
635,2004,4295516112,12498286588,CHN,HKG,5,43,China
636,2005,5232249495,13428631449,CHN,HKG,5,43,China
637,2006,5146820955,14642192870,CHN,HKG,5,43,China
638,2008,5859741106,15876399391,CHN,HKG,5,43,China
639,2011,6870531255,4654839914,CHN,HKG,5,43,China
640,2012,7048317575,4269113798,CHN,HKG,5,43,China
641,2013,8153189807,3998974411,CHN,HKG,5,43,China
642,2014,8098959743,4243117933,CHN,HKG,5,43,China
643,2015,7192478486,3750536660,CHN,HKG,5,43,China
644,2011,10770724789,2211932280,CHN,IND,5,43,China
645,2012,9876733859,2187435997,CHN,IND,5,43,China
646,2013,10362550055,2352308190,CHN,IND,5,43,China
647,2014,12836913339,1982666114,CHN,IND,5,43,China
648,2015,13761082790,2138254572,CHN,IND,5,43,China
649,2016,11191178743,1527814589,CHN,IND,5,43,China
650,2017,12495531647,2724133173,CHN,IND,5,43,China
651,2003,3313055277,8298417034,CHN,JPN,5,43,China
652,2004,4309457595,11104411282,CHN,JPN,5,43,China
653,2005,5841294202,12701363431,CHN,JPN,5,43,China
654,2006,7048597303,14942856033,CHN,JPN,5,43,China
655,2007,8582862436,18536038546,CHN,JPN,5,43,China
656,2008,10321604830,19301199507,CHN,JPN,5,43,China
657,2009,7452245282,19378364873,CHN,JPN,5,43,China
658,2010,10498493418,23770792123,CHN,JPN,5,43,China
659,2011,14712632466,26213604368,CHN,JPN,5,43,China
660,2012,12750650601,25134061150,CHN,JPN,5,43,China
661,2013,12347900019,26082593357,CHN,JPN,5,43,China
662,2014,12897857309,24042560747,CHN,JPN,5,43,China
663,2015,12043723057,20880233271,CHN,JPN,5,43,China
664,2016,11558379091,21369676916,CHN,JPN,5,43,China
665,2017,12659590250,24914910804,CHN,JPN,5,43,China
666,2004,1914855042,9818204826,CHN,KOR,5,43,China
667,2005,2620818027,12185536422,CHN,KOR,5,43,China
668,2006,3446330820,14278207245,CHN,KOR,5,43,China
669,2007,4498272486,17211872941,CHN,KOR,5,43,China
670,2008,5569057067,18968116291,CHN,KOR,5,43,China
671,2009,4365258686,17906461682,CHN,KOR,5,43,China
672,2010,6196610071,22305648947,CHN,KOR,5,43,China
673,2011,8251281757,27666391457,CHN,KOR,5,43,China
674,2012,7711635370,27694731450,CHN,KOR,5,43,China
675,2013,8160494696,30439635266,CHN,KOR,5,43,China
676,2014,9130757322,29427613399,CHN,KOR,5,43,China
677,2015,8955406590,25338776720,CHN,KOR,5,43,China
678,2016,8907314998,25901895736,CHN,KOR,5,43,China
679,2017,11353756460,30291521937,CHN,KOR,5,43,China
680,2013,4264706844,5976345105,CHN,MYS,5,43,China
681,2011,1337006032,9036262146,CHN,SAU,5,43,China
682,2012,1787764466,9652934306,CHN,SAU,5,43,China
683,2013,1786639647,10863339192,CHN,SAU,5,43,China
684,2014,1982789445,11170074697,CHN,SAU,5,43,China
685,2015,1951697812,9020132602,CHN,SAU,5,43,China
686,2017,1632954038,9193291003,CHN,SAU,5,43,China
687,2010,2863649824,8539616283,CHN,THA,5,43,China
688,2011,3783951309,12242743369,CHN,THA,5,43,China
689,2012,4043908781,11705475278,CHN,THA,5,43,China
690,2013,4342887791,12614542938,CHN,THA,5,43,China
691,2014,4843620640,11350331783,CHN,THA,5,43,China
692,2015,4995885956,9088470106,CHN,THA,5,43,China
693,2016,5040843175,7975541702,CHN,THA,5,43,China
694,2017,6083918052,10618344992,CHN,THA,5,43,China
695,2002,7006962734,3352379949,CHN,USA,5,43,China
696,2003,8476752846,4262252632,CHN,USA,5,43,China
697,2004,10620504134,5686878524,CHN,USA,5,43,China
698,2005,13790871420,6385677347,CHN,USA,5,43,China
699,2006,15904436285,7472686957,CHN,USA,5,43,China
700,2007,18362959066,9729852913,CHN,USA,5,43,China
701,2008,22544387722,10986651160,CHN,USA,5,43,China
702,2009,18775072170,11231136229,CHN,USA,5,43,China
703,2010,21701488214,14130709289,CHN,USA,5,43,China
704,2011,26575303746,15955984353,CHN,USA,5,43,China
705,2012,28990111324,14927521086,CHN,USA,5,43,China
706,2013,30648397400,14613669563,CHN,USA,5,43,China
707,2014,32726412866,14734365558,CHN,USA,5,43,China
708,2015,31875994390,13921558414,CHN,USA,5,43,China
709,2016,30354120522,14268661167,CHN,USA,5,43,China
710,2017,34446273900,16510391184,CHN,USA,5,43,China
711,2004,1229516815,10237180339,CHN,TWN,5,43,China
712,2005,1594766940,11712454666,CHN,TWN,5,43,China
713,2006,2054178956,12840181313,CHN,TWN,5,43,China
714,2007,2785355649,16274145670,CHN,TWN,5,43,China
715,2008,3578115014,17494510592,CHN,TWN,5,43,China
716,2009,3087930290,16067945910,CHN,TWN,5,43,China
717,2010,4724742125,21339424874,CHN,TWN,5,43,China
718,2011,5698615677,23014397023,CHN,TWN,5,43,China
719,2012,5082133872,22017299428,CHN,TWN,5,43,China
720,2013,5437208338,22634909794,CHN,TWN,5,43,China
721,2014,6051668269,21358459684,CHN,TWN,5,43,China
722,2015,5714896200,17091658415,CHN,TWN,5,43,China
723,2016,5388751550,15858794212,CHN,TWN,5,43,China
724,2017,5580762871,17352197872,CHN,TWN,5,43,China
725,2012,2426019721,8180543586,CHN,SGP,5,43,China
726,2013,2761634483,9590641656,CHN,SGP,5,43,China
727,2014,2977536863,10809873853,CHN,SGP,5,43,China
728,2015,2512328122,9269547927,CHN,SGP,5,43,China
729,2016,2359268736,8887081803,CHN,SGP,5,43,China
730,2017,2295392519,8982820597,CHN,SGP,5,43,China
731,2013,254398183,9987911433,CHN,CHE,2,43,China
732,2015,384079669,15367744130,CHN,CHE,2,43,China
733,2016,296502295,13771032714,CHN,CHE,2,43,China
734,2017,339692538,11756711527,CHN,CHE,2,43,China
735,2008,5208140121,5105500518,CHN,HKG,2,43,China
736,2010,8014369601,2505458851,CHN,HKG,2,43,China
737,2011,22371879336,23179141186,CHN,HKG,2,43,China
738,2012,53794852798,46101328776,CHN,HKG,2,43,China
739,2013,59004147377,70685597870,CHN,HKG,2,43,China
740,2014,65851452585,47890155726,CHN,HKG,2,43,China
741,2015,20868589383,11409566377,CHN,HKG,2,43,China
742,2016,14839524168,3723644694,CHN,HKG,2,43,China
743,2017,12663216970,733088965,CHN,HKG,2,43,China
744,2013,9442383736,1649198525,CHN,USA,2,43,China
745,2014,10106605367,1654454484,CHN,USA,2,43,China
746,2015,11244189553,1562471391,CHN,USA,2,43,China
747,2016,9994363167,1416273050,CHN,USA,2,43,China
748,2017,10513697413,2335465628,CHN,USA,2,43,China
749,2015,435213493,15330104083,CHN,ZAF,2,43,China
750,2016,361799506,10059586825,CHN,ZAF,2,43,China
751,2015,1192511614,10303483593,CHN,AUS,2,43,China
752,2014,1295305851,11284796202,CHN,MMR,2,43,China
753,2010,1013707433,10646975008,CHN,CHL,4,43,China
754,2011,1144616007,11850613800,CHN,CHL,4,43,China
755,2012,1489417286,11068847725,CHN,CHL,4,43,China
756,2013,1510074421,9561474481,CHN,CHL,4,43,China
757,2014,1698007358,9676914761,CHN,CHL,4,43,China
758,2011,5803651775,5504175939,CHN,DEU,4,43,China
759,2012,5050723487,5222666975,CHN,DEU,4,43,China
760,2013,5137037857,5249703235,CHN,DEU,4,43,China
761,2014,5657463342,5446322489,CHN,DEU,4,43,China
762,2017,5995962915,5462025487,CHN,DEU,4,43,China
763,2004,4052640865,6012832120,CHN,HKG,4,43,China
764,2005,4455519410,6395285067,CHN,HKG,4,43,China
765,2006,5752439205,7027117596,CHN,HKG,4,43,China
766,2008,5885884322,6641555696,CHN,HKG,4,43,China
767,2012,5481936700,5009155961,CHN,HKG,4,43,China
768,2013,6547444812,3659706651,CHN,HKG,4,43,China
769,2004,4591103464,8564752384,CHN,JPN,4,43,China
770,2005,5652540112,10125774427,CHN,JPN,4,43,China
771,2006,6413348483,12144417360,CHN,JPN,4,43,China
772,2007,7166414533,14368836374,CHN,JPN,4,43,China
773,2008,8523351122,16956761134,CHN,JPN,4,43,China
774,2009,4659211508,15120011244,CHN,JPN,4,43,China
775,2010,6949838647,17784538174,CHN,JPN,4,43,China
776,2011,10287426360,18708780007,CHN,JPN,4,43,China
777,2012,8600357121,17029045766,CHN,JPN,4,43,China
778,2013,7823343511,15056622845,CHN,JPN,4,43,China
779,2014,8718449106,14410497479,CHN,JPN,4,43,China
780,2015,7662738028,11917859957,CHN,JPN,4,43,China
781,2016,7159953547,11334522244,CHN,JPN,4,43,China
782,2017,7855008297,12659667973,CHN,JPN,4,43,China
783,2004,4561464720,5523069788,CHN,KOR,4,43,China
784,2005,6556554906,6372948552,CHN,KOR,4,43,China
785,2006,9459547081,6811923330,CHN,KOR,4,43,China
786,2007,12964205673,6985532003,CHN,KOR,4,43,China
787,2008,19897239652,7874995752,CHN,KOR,4,43,China
788,2009,7673220755,7692101758,CHN,KOR,4,43,China
789,2010,10943149800,8451565882,CHN,KOR,4,43,China
790,2011,14524236711,9431822947,CHN,KOR,4,43,China
791,2012,13448261918,8558051108,CHN,KOR,4,43,China
792,2013,12008256197,8320086520,CHN,KOR,4,43,China
793,2014,14120103452,8382221399,CHN,KOR,4,43,China
794,2015,11785820157,7539067256,CHN,KOR,4,43,China
795,2016,11225176695,7220311825,CHN,KOR,4,43,China
796,2017,12334966134,7862666429,CHN,KOR,4,43,China
797,2004,11063209449,2732388239,CHN,USA,4,43,China
798,2005,14192009478,4323557646,CHN,USA,4,43,China
799,2006,19205682086,6374544334,CHN,USA,4,43,China
800,2007,21409019533,7100821527,CHN,USA,4,43,China
801,2008,24637543457,7819448886,CHN,USA,4,43,China
802,2009,15558369868,6697537856,CHN,USA,4,43,China
803,2010,16738853723,7910899551,CHN,USA,4,43,China
804,2011,19278931988,10022338013,CHN,USA,4,43,China
805,2012,20496152837,9036868905,CHN,USA,4,43,China
806,2013,21391873219,8147832938,CHN,USA,4,43,China
807,2014,23730828608,6994051778,CHN,USA,4,43,China
808,2015,24408251511,5238504364,CHN,USA,4,43,China
809,2016,22292202967,4686201823,CHN,USA,4,43,China
810,2017,24788077711,5398776063,CHN,USA,4,43,China
811,2006,3622574560,7198314013,CHN,TWN,4,43,China
812,2007,3736906390,7942955881,CHN,TWN,4,43,China
813,2008,3627537791,7206663482,CHN,TWN,4,43,China
814,2011,4018582533,6541666870,CHN,TWN,4,43,China
815,2013,4172881569,5893049278,CHN,TWN,4,43,China
816,2014,5659249229,5841172516,CHN,TWN,4,43,China
817,2015,10299058974,132538108,CHN,VNM,4,43,China
818,2017,23869008502,69796212,CHN,ARE,8,43,China
819,2011,11227476524,545898870,CHN,CAN,8,43,China
820,2012,12188303739,567457100,CHN,CAN,8,43,China
821,2013,11690827032,583225452,CHN,CAN,8,43,China
822,2014,12123129687,816300279,CHN,CAN,8,43,China
823,2015,12163496677,455960583,CHN,CAN,8,43,China
824,2016,11334105542,442679923,CHN,CAN,8,43,China
825,2017,13243780534,400105339,CHN,CAN,8,43,China
826,2003,7811586154,2813334587,CHN,DEU,8,43,China
827,2004,11596501077,3868578946,CHN,DEU,8,43,China
828,2005,13259288834,3647783542,CHN,DEU,8,43,China
829,2006,17962208563,4955162781,CHN,DEU,8,43,China
830,2007,18265460533,6151980339,CHN,DEU,8,43,China
831,2008,19688025140,7674844572,CHN,DEU,8,43,China
832,2009,18442280585,7116636013,CHN,DEU,8,43,China
833,2010,25712624623,9291917397,CHN,DEU,8,43,China
834,2011,28965376993,11101156455,CHN,DEU,8,43,China
835,2012,27500063502,10087733220,CHN,DEU,8,43,China
836,2013,26288001423,11454135504,CHN,DEU,8,43,China
837,2014,27328598312,13604030069,CHN,DEU,8,43,China
838,2015,27585759474,11512714070,CHN,DEU,8,43,China
839,2016,29562086316,12420394443,CHN,DEU,8,43,China
840,2017,32213141456,14887120498,CHN,DEU,8,43,China
841,2008,9620187259,1473195460,CHN,FRA,8,43,China
842,2009,9945722639,1331794963,CHN,FRA,8,43,China
843,2010,12066911722,1543588071,CHN,FRA,8,43,China
844,2011,14245176105,1717145825,CHN,FRA,8,43,China
845,2012,12845777218,1507482676,CHN,FRA,8,43,China
846,2013,13402594904,1593496913,CHN,FRA,8,43,China
847,2014,13836914039,1700865143,CHN,FRA,8,43,China
848,2015,13001246386,1358406177,CHN,FRA,8,43,China
849,2016,13195030931,1359935982,CHN,FRA,8,43,China
850,2017,13743184404,1382955199,CHN,FRA,8,43,China
851,2007,10394554066,702182360,CHN,GBR,8,43,China
852,2008,11337385074,821401744,CHN,GBR,8,43,China
853,2010,12544105216,818828582,CHN,GBR,8,43,China
854,2011,13693173271,871893792,CHN,GBR,8,43,China
855,2012,9810983493,836506588,CHN,GBR,8,43,China
856,2013,10812332389,703909936,CHN,GBR,8,43,China
857,2014,12023697843,950536512,CHN,GBR,8,43,China
858,2015,12579518110,1003002361,CHN,GBR,8,43,China
859,2016,12696553131,1147717857,CHN,GBR,8,43,China
860,2017,13158216136,1158579951,CHN,GBR,8,43,China
861,1995,14561436782,10752187974,CHN,HKG,8,43,China
862,1996,15254876024,11244960311,CHN,HKG,8,43,China
863,1997,16179296545,12724327885,CHN,HKG,8,43,China
864,1998,15741241809,12491464180,CHN,HKG,8,43,China
865,1999,17464564842,14087237910,CHN,HKG,8,43,China
866,2000,23175488224,19916897151,CHN,HKG,8,43,China
867,2001,21865243165,21384077136,CHN,HKG,8,43,China
868,2002,25391284656,27375130248,CHN,HKG,8,43,China
869,2003,29879681727,35335318226,CHN,HKG,8,43,China
870,2004,33497938046,46274006355,CHN,HKG,8,43,China
871,2005,45104200753,55118911765,CHN,HKG,8,43,China
872,2006,58545817559,66476811907,CHN,HKG,8,43,China
873,2007,72754014255,3181534018,CHN,HKG,8,43,China
874,2008,78986906978,88523779138,CHN,HKG,8,43,China
875,2009,73541121853,1803866129,CHN,HKG,8,43,China
876,2010,95391298172,1696881783,CHN,HKG,8,43,China
877,2011,111388810776,17410765755,CHN,HKG,8,43,China
878,2012,132018725084,16523166644,CHN,HKG,8,43,China
879,2013,177566872917,17366369739,CHN,HKG,8,43,China
880,2014,152648058906,18174629467,CHN,HKG,8,43,China
881,2015,164111123422,18823057051,CHN,HKG,8,43,China
882,2016,146036438588,3559840572,CHN,HKG,8,43,China
883,2017,143548935341,2799114113,CHN,HKG,8,43,China
884,2011,10969010429,429953679,CHN,IND,8,43,China
885,2012,10646308957,278201588,CHN,IND,8,43,China
886,2013,11017258321,310434721,CHN,IND,8,43,China
887,2014,11903126187,322686144,CHN,IND,8,43,China
888,2015,14727840110,358114503,CHN,IND,8,43,China
